network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,encryption_used_AES,encryption_used_DES,encryption_used_None,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
428,5,531.9601716,0.077162443,1,0,0,0,1,0,1,0,0,0,1,0,0,0
463,6,1092.970981,0.775699142,0,1,1,0,0,1,0,1,0,1,0,0,0,0
774,4,1281.058636,0.465099204,0,0,0,0,1,0,1,0,0,0,0,1,0,0
64,7,2653.401378,0.381121385,0,0,1,0,1,0,0,0,1,0,1,0,0,0
806,2,189.2648155,0.109569649,3,0,1,0,1,0,0,1,0,0,1,0,0,0
215,5,286.5593737,0.534096911,0,0,0,0,0,1,0,1,0,0,1,0,0,0
446,4,300.2910442,0.073603221,2,1,0,0,0,1,1,0,0,0,1,0,0,0
414,3,471.4028546,0.660100637,2,0,1,0,0,1,1,0,0,0,0,1,0,0
617,4,1317.729898,0.524437486,2,0,0,0,1,0,0,0,1,0,0,1,0,0
180,6,218.9771398,0.70803902,2,0,1,0,1,0,1,0,0,0,0,0,0,1
592,5,1221.997974,0.211257209,1,0,0,0,0,1,1,0,0,0,1,0,0,0
904,4,182.565095,0.471268542,0,0,0,0,1,0,1,0,0,1,0,0,0,0
227,1,990.7068083,0.243037653,0,1,0,0,1,0,1,0,0,1,0,0,0,0
537,4,1283.56555,0.236027683,3,0,1,0,1,0,1,0,0,1,0,0,0,0
367,4,1538.134821,0.198265375,2,0,0,0,1,0,0,0,1,1,0,0,0,0
585,5,571.1462363,0.157154083,1,1,0,0,1,0,1,0,0,0,1,0,0,0
503,5,318.8491785,0.541642497,2,0,0,0,1,0,0,0,1,1,0,0,0,0
371,6,1184.077044,0.443523649,1,0,0,0,1,0,1,0,0,1,0,0,0,0
597,3,309.6088967,0.532799095,4,0,1,0,1,0,0,0,1,1,0,0,0,0
860,8,128.218364,0.533800667,2,0,1,0,1,0,0,1,0,1,0,0,0,0
461,5,1439.929038,0.110869274,0,0,0,0,1,0,1,0,0,1,0,0,0,0
643,5,423.7905823,0.206923164,1,0,0,0,1,0,0,1,0,0,0,1,0,0
241,3,676.7287553,0.247997022,1,0,0,0,1,0,1,0,0,0,1,0,0,0
308,3,2005.172758,0.29467168,0,0,1,0,1,0,0,0,1,0,0,1,0,0
594,4,116.7577166,0.090754664,3,0,1,0,1,0,0,0,1,1,0,0,0,0
796,3,651.680569,0.653103859,1,0,1,0,0,1,1,0,0,1,0,0,0,0
571,2,654.5413921,0.309050514,1,0,0,0,0,1,1,0,0,1,0,0,0,0
437,3,1583.771412,0.742988378,2,0,1,0,1,0,0,1,0,0,0,1,0,0
499,6,333.9398396,0.375509637,2,0,1,0,1,0,0,1,0,0,1,0,0,0
249,4,410.2809252,0.044625909,1,0,1,0,0,1,1,0,0,1,0,0,0,0
620,5,585.998143,0.109091566,0,0,0,0,1,0,1,0,0,1,0,0,0,0
676,8,146.3693923,0.232289483,0,0,1,0,1,0,0,0,1,1,0,0,0,0
409,2,508.9015726,0.492266133,3,0,1,0,1,0,1,0,0,0,1,0,0,0
405,8,458.2768506,0.490957698,1,0,1,0,1,0,1,0,0,1,0,0,0,0
553,6,175.9135499,0.396849724,1,0,0,0,1,0,1,0,0,0,0,0,1,0
412,7,1431.917055,0.397507019,4,1,1,1,0,0,1,0,0,0,0,0,0,1
486,3,451.1473454,0.239534974,1,0,1,0,0,1,0,1,0,0,0,1,0,0
919,1,292.3026359,0.531873895,2,1,0,0,1,0,0,1,0,1,0,0,0,0
450,7,111.7538535,0.170420622,5,0,1,0,1,0,0,1,0,1,0,0,0,0
428,3,75.22685506,0.580267192,0,1,0,0,1,0,0,1,0,0,1,0,0,0
370,3,2579.651447,0.160975698,2,0,0,0,1,0,0,0,1,0,0,1,0,0
648,2,4263.588563,0.088794831,2,1,1,0,1,0,1,0,0,1,0,0,0,0
463,4,1825.640961,0.507601814,3,0,1,0,1,0,1,0,0,1,0,0,0,0
370,3,490.9239685,0.520639284,1,0,0,0,1,0,1,0,0,1,0,0,0,0
764,2,1319.857002,0.191720374,0,0,0,0,1,0,0,0,1,1,0,0,0,0
783,6,1437.975143,0.447855298,0,0,0,0,1,0,0,1,0,0,0,1,0,0
379,4,285.1219399,0.520356062,1,0,1,1,0,0,1,0,0,0,1,0,0,0
126,2,705.5675817,0.322663246,0,1,0,0,1,0,1,0,0,0,0,1,0,0
701,2,2513.939649,0.228956025,1,1,1,1,0,0,0,0,1,1,0,0,0,0
363,7,262.8785907,0.35347914,3,0,1,0,1,0,1,0,0,0,0,1,0,0
658,3,869.8681895,0.448362001,1,0,0,0,1,0,1,0,0,1,0,0,0,0
105,7,869.0493027,0.541587683,2,1,1,0,1,0,0,1,0,1,0,0,0,0
678,3,482.163647,0.512091634,4,0,1,0,1,0,0,0,1,1,0,0,0,0
257,3,539.1916604,0.061795032,1,1,0,0,1,0,1,0,0,1,0,0,0,0
646,1,487.6075416,0.502114939,1,0,0,0,0,1,0,1,0,0,0,1,0,0
502,6,588.9722283,0.314557287,3,1,1,1,0,0,1,0,0,0,1,0,0,0
309,2,128.8656602,0.429179752,2,0,0,0,1,0,0,1,0,0,0,0,0,1
418,2,1266.809968,0.262041429,0,0,0,0,1,0,0,1,0,0,0,1,0,0
637,5,865.5814142,0.242827275,0,0,1,0,1,0,0,0,1,1,0,0,0,0
521,4,2914.277084,0.40395933,2,0,0,0,1,0,1,0,0,1,0,0,0,0
616,5,225.5118391,0.224403485,1,0,0,0,1,0,0,1,0,0,0,1,0,0
895,4,126.2295198,0.153158278,1,0,0,0,1,0,0,1,0,1,0,0,0,0
187,7,335.5141982,0.307006988,2,0,1,0,1,0,0,0,1,1,0,0,0,0
823,2,570.2578227,0.350280408,1,0,0,0,1,0,0,1,0,1,0,0,0,0
520,4,183.540146,0.18921966,2,0,1,0,1,0,1,0,0,1,0,0,0,0
320,2,493.8398238,0.337392609,3,0,1,0,1,0,1,0,0,0,0,0,0,1
233,6,823.1493951,0.42966772,1,0,0,0,1,0,0,0,1,1,0,0,0,0
462,10,46.2484688,0.278805379,2,0,1,1,0,0,0,0,1,1,0,0,0,0
684,2,1135.15277,0.044929793,1,0,0,0,1,0,1,0,0,1,0,0,0,0
474,3,2246.888215,0.53535831,0,0,0,0,0,1,1,0,0,1,0,0,0,0
802,7,249.8511312,0.440801498,1,0,1,0,0,1,0,1,0,0,0,0,0,1
209,1,1197.681961,0.476325206,1,0,0,1,0,0,1,0,0,1,0,0,0,0
497,11,432.9375075,0.206388336,1,0,1,0,0,1,1,0,0,1,0,0,0,0
249,4,873.5461064,0.223174023,1,0,0,0,1,0,1,0,0,1,0,0,0,0
572,4,1086.99338,0.065008359,1,0,0,0,0,1,0,1,0,0,0,1,0,0
677,6,279.61608,0.646429175,0,0,1,0,1,0,0,0,1,0,1,0,0,0
415,4,1238.665202,0.193734015,1,1,0,0,1,0,1,0,0,0,1,0,0,0
64,3,88.84477229,0.341277301,1,0,0,1,0,0,0,0,1,1,0,0,0,0
539,5,3457.488995,0.398459427,2,0,0,0,0,1,0,1,0,0,0,1,0,0
587,5,328.8143794,0.056577367,0,0,0,1,0,0,0,0,1,1,0,0,0,0
580,7,202.6788981,0.566485512,3,1,1,0,0,1,1,0,0,0,0,0,0,1
747,5,119.40724,0.256881854,1,0,0,0,0,1,1,0,0,0,0,1,0,0
285,5,1337.82603,0.265593747,1,0,1,0,0,1,1,0,0,1,0,0,0,0
636,6,705.2996332,0.471250496,2,0,0,0,0,1,1,0,0,0,0,1,0,0
738,2,2423.767151,0.268929132,1,1,0,0,1,0,0,0,1,0,0,1,0,0
144,5,834.5686857,0.593828529,2,0,0,0,0,1,0,0,1,0,0,0,1,0
563,5,333.1314476,0.523378618,1,0,0,0,0,1,0,1,0,1,0,0,0,0
399,5,1448.325977,0.496732642,1,0,1,0,0,1,1,0,0,0,1,0,0,0
483,5,264.1766999,0.179124817,1,0,1,0,1,0,1,0,0,0,0,0,0,1
569,5,274.9400595,0.47734108,1,0,0,0,1,0,1,0,0,0,0,1,0,0
402,3,22.95013906,0.059729562,1,0,1,0,1,0,0,1,0,1,0,0,0,0
364,3,232.3061076,0.674691932,2,0,1,0,0,1,1,0,0,0,0,0,0,1
506,4,242.436085,0.370558418,0,0,0,0,1,0,0,0,1,0,0,1,0,0
282,1,282.5123952,0.139838764,0,0,0,0,1,0,1,0,0,0,0,0,0,1
282,6,367.8887992,0.372431593,1,0,0,0,1,0,1,0,0,1,0,0,0,0
635,1,687.6901365,0.353338773,0,1,0,0,0,1,0,0,1,1,0,0,0,0
270,1,195.0761066,0.471330452,1,0,1,0,0,1,0,1,0,0,0,0,1,0
633,3,810.1554449,0.473905436,2,0,0,0,0,1,0,1,0,0,1,0,0,0
592,4,114.4638068,0.436511002,2,0,0,0,1,0,0,0,1,1,0,0,0,0
154,2,2137.886619,0.390771251,1,1,0,0,1,0,0,0,1,1,0,0,0,0
364,3,21.16572789,0.417583844,2,0,0,0,1,0,0,0,1,1,0,0,0,0
738,4,1910.495989,0.296039559,2,1,1,0,1,0,0,0,1,0,0,0,1,0
303,5,633.8442604,0.225182353,1,0,1,0,0,1,1,0,0,1,0,0,0,0
407,4,990.4245849,0.819550265,2,0,1,0,1,0,0,1,0,0,1,0,0,0
592,4,283.4481719,0.385581045,2,0,0,0,1,0,0,1,0,0,0,1,0,0
656,5,152.7335467,0.332698639,1,0,0,0,1,0,0,1,0,1,0,0,0,0
449,6,2354.431542,0.072530792,3,0,1,0,1,0,0,1,0,1,0,0,0,0
380,4,465.2901084,0.357775022,3,0,1,0,0,1,0,0,1,1,0,0,0,0
784,2,523.9306423,0.278658523,2,0,0,0,1,0,1,0,0,1,0,0,0,0
847,5,3396.789355,0.2016404,2,0,0,0,0,1,0,1,0,1,0,0,0,0
695,5,327.6613982,0.182789763,2,0,0,0,1,0,0,1,0,0,0,0,1,0
517,3,84.45874355,0.255895798,2,0,0,0,1,0,1,0,0,0,0,1,0,0
338,3,707.2800118,0.661750597,0,0,1,0,1,0,1,0,0,0,0,1,0,0
333,3,647.3989505,0.161423421,0,0,0,0,1,0,0,1,0,0,1,0,0,0
604,2,1186.61211,0.347468941,1,0,0,0,0,1,0,0,1,0,0,0,1,0
583,3,2482.263802,0.444425254,3,1,1,0,1,0,0,1,0,1,0,0,0,0
780,5,294.1591041,0.130753835,0,1,0,0,1,0,1,0,0,0,0,1,0,0
630,5,1023.521784,0.143588751,1,0,0,0,1,0,0,1,0,1,0,0,0,0
199,1,456.0403339,0.110291781,1,0,0,0,1,0,0,0,1,1,0,0,0,0
710,4,1225.140419,0.559642032,0,0,1,0,0,1,1,0,0,0,0,1,0,0
300,1,143.5664126,0.062014333,3,0,1,0,1,0,0,1,0,1,0,0,0,0
423,5,555.8891868,0.563283342,2,0,0,0,1,0,0,1,0,0,0,1,0,0
550,6,64.26286965,0.330533381,2,0,0,0,0,1,0,1,0,1,0,0,0,0
899,4,658.9228046,0.469734739,2,0,0,0,1,0,1,0,0,1,0,0,0,0
1121,1,148.0749814,0.393266403,2,0,0,0,1,0,0,0,1,0,1,0,0,0
621,5,2576.002562,0.223014837,2,0,0,0,1,0,1,0,0,1,0,0,0,0
463,4,646.5418042,0.112379183,1,0,0,0,1,0,1,0,0,1,0,0,0,0
606,2,602.9542445,0.381771657,1,1,0,0,0,1,1,0,0,1,0,0,0,0
677,4,2869.946112,0.562459176,1,1,1,0,1,0,0,1,0,0,0,0,0,1
435,2,551.9862129,0.187014973,3,0,1,1,0,0,0,1,0,0,0,1,0,0
859,5,903.4051629,0.860872209,0,0,1,0,1,0,1,0,0,0,0,1,0,0
546,5,38.24500304,0.055560204,2,0,0,1,0,0,1,0,0,1,0,0,0,0
599,4,985.7299822,0.183897289,0,0,0,0,1,0,1,0,0,0,1,0,0,0
633,5,88.12906026,0.460426453,1,0,0,0,1,0,0,1,0,1,0,0,0,0
584,2,1212.15584,0.654549519,3,1,1,0,1,0,0,0,1,0,0,1,0,0
667,10,1675.454652,0.337432289,3,0,1,0,1,0,1,0,0,1,0,0,0,0
376,3,303.2157551,0.287337327,3,0,1,0,0,1,0,1,0,1,0,0,0,0
388,1,1683.840393,0.459303179,2,0,0,0,0,1,1,0,0,1,0,0,0,0
279,7,527.2080189,0.06371888,0,0,1,0,1,0,0,1,0,1,0,0,0,0
587,3,678.1136873,0.390666702,2,0,0,0,1,0,0,1,0,0,0,1,0,0
655,1,423.4400115,0.222643171,0,0,1,0,1,0,0,1,0,1,0,0,0,0
591,7,517.8389797,0.132070838,0,0,1,1,0,0,1,0,0,1,0,0,0,0
834,4,1911.132463,0.045453681,0,1,0,0,0,1,0,0,1,0,0,1,0,0
498,2,2354.426902,0.484553428,1,0,0,0,1,0,0,0,1,1,0,0,0,0
633,4,472.2832429,0.328623654,2,0,0,0,0,1,0,0,1,1,0,0,0,0
281,5,577.8325624,0.168594283,1,0,1,0,0,1,1,0,0,0,0,1,0,0
422,4,98.7969449,0.355467092,0,0,0,0,1,0,1,0,0,1,0,0,0,0
639,4,315.17058,0.179359614,1,0,1,0,0,1,0,1,0,0,1,0,0,0
669,1,575.9826359,0.171126277,1,0,0,0,1,0,0,1,0,0,0,0,0,1
441,3,181.1017693,0.665830215,2,0,1,0,1,0,0,0,1,0,0,0,1,0
485,4,687.4242508,0.142216834,1,0,0,0,1,0,1,0,0,1,0,0,0,0
196,3,924.8657598,0.111110295,1,0,0,0,1,0,0,0,1,0,0,1,0,0
428,4,839.7663802,0.281606864,1,0,0,0,1,0,0,1,0,0,1,0,0,0
678,1,467.4521479,0.503108957,3,0,1,0,1,0,1,0,0,1,0,0,0,0
615,5,1173.375998,0.208784878,2,1,0,0,0,1,1,0,0,1,0,0,0,0
600,3,307.9683122,0.178732328,2,0,0,0,1,0,0,0,1,1,0,0,0,0
509,7,506.811942,0.215304535,3,0,1,0,1,0,1,0,0,1,0,0,0,0
501,3,251.9383544,0.225422907,2,0,0,0,0,1,0,1,0,0,1,0,0,0
367,3,740.3228827,0.484410859,1,0,0,0,1,0,0,1,0,1,0,0,0,0
639,6,464.8654819,0.082900107,0,0,0,0,1,0,1,0,0,1,0,0,0,0
584,4,195.8132691,0.625142143,0,0,1,1,0,0,0,1,0,0,0,1,0,0
598,2,294.7493079,0.416070565,1,1,0,0,0,1,1,0,0,1,0,0,0,0
394,3,262.2124461,0.325418104,1,0,0,0,1,0,0,1,0,0,0,0,0,1
69,7,1934.510969,0.409313242,3,0,1,0,1,0,1,0,0,1,0,0,0,0
719,1,590.4391144,0.24868953,4,0,1,1,0,0,1,0,0,1,0,0,0,0
404,6,845.9513365,0.213835933,3,0,1,0,1,0,0,1,0,0,1,0,0,0
327,7,2183.424468,0.124371192,2,0,1,0,1,0,0,0,1,0,0,0,1,0
638,6,160.927385,0.334583203,1,0,0,0,1,0,1,0,0,0,1,0,0,0
421,5,2210.348463,0.093650901,1,0,0,0,1,0,0,1,0,1,0,0,0,0
711,8,620.592341,0.441379913,0,0,1,0,0,1,1,0,0,0,1,0,0,0
623,3,1551.544521,0.258416749,3,0,1,0,0,1,0,0,1,0,0,1,0,0
636,2,147.1339964,0.478383311,3,0,1,1,0,0,0,0,1,1,0,0,0,0
226,3,254.9924849,0.377131447,1,0,0,0,0,1,1,0,0,1,0,0,0,0
742,3,172.7070036,0.457663511,1,0,0,0,1,0,1,0,0,1,0,0,0,0
552,3,847.7174028,0.133708572,2,0,0,0,1,0,0,0,1,0,0,1,0,0
426,3,121.366907,0.085788316,1,1,1,1,0,0,0,1,0,0,1,0,0,0
528,5,1258.186101,0.334956131,1,0,0,0,1,0,1,0,0,0,1,0,0,0
144,1,230.6111706,0.529950726,1,0,0,0,1,0,1,0,0,0,0,1,0,0
581,4,236.0075747,0.425657487,1,0,0,0,0,1,0,1,0,0,1,0,0,0
294,2,264.0501096,0.261210185,0,0,0,0,1,0,0,1,0,0,0,0,0,1
229,3,1097.560092,0.422925236,2,0,0,0,1,0,1,0,0,0,0,1,0,0
195,4,2063.893962,0.108882264,0,0,1,0,0,1,1,0,0,0,1,0,0,0
722,8,1904.523921,0.428711858,3,0,1,1,0,0,1,0,0,0,0,0,1,0
374,2,85.40405319,0.19237991,1,0,0,0,1,0,1,0,0,1,0,0,0,0
806,4,243.5229117,0.282509039,1,0,0,0,0,1,1,0,0,0,1,0,0,0
392,4,892.237279,0.297835341,2,0,0,0,1,0,1,0,0,0,0,1,0,0
158,6,771.0217426,0.257379156,2,0,0,0,1,0,1,0,0,0,1,0,0,0
276,5,344.6621059,0.483934593,1,0,0,0,0,1,0,0,1,1,0,0,0,0
747,2,1589.305106,0.168116658,3,0,1,1,0,0,1,0,0,0,0,0,1,0
468,4,111.8385275,0.25872842,2,0,0,0,1,0,0,0,1,0,0,1,0,0
390,5,815.1725036,0.218134127,0,0,1,0,1,0,0,1,0,1,0,0,0,0
532,2,255.1560047,0.102615781,0,1,0,0,1,0,0,1,0,0,0,1,0,0
600,4,599.2233108,0.146935639,1,0,0,0,1,0,0,0,1,0,0,1,0,0
723,7,392.1475288,0.118084699,2,1,1,0,1,0,1,0,0,0,0,1,0,0
789,3,3119.09194,0.47608898,3,0,1,0,1,0,0,1,0,1,0,0,0,0
428,2,533.503806,0.122027665,2,0,0,0,1,0,0,1,0,1,0,0,0,0
234,5,2986.880325,0.074094884,0,1,1,0,1,0,0,0,1,0,0,1,0,0
417,3,235.5193097,0.20357053,0,1,0,0,1,0,1,0,0,0,0,1,0,0
552,4,1168.61067,0.354105352,2,0,0,0,0,1,1,0,0,1,0,0,0,0
307,3,1010.011033,0.303612028,2,0,0,0,1,0,0,0,1,0,0,1,0,0
308,3,1505.235073,0.078990276,3,0,1,0,1,0,1,0,0,0,0,1,0,0
568,8,946.3105608,0.296559939,1,1,1,0,0,1,0,0,1,1,0,0,0,0
490,4,917.4670189,0.418763244,3,0,1,0,0,1,0,0,1,1,0,0,0,0
506,4,864.714776,0.043278548,0,0,0,0,1,0,1,0,0,1,0,0,0,0
348,5,3362.519312,0.373686418,1,0,0,0,1,0,1,0,0,0,1,0,0,0
453,2,207.1179119,0.567879136,1,0,0,0,0,1,1,0,0,1,0,0,0,0
315,3,24.46113219,0.394716799,1,0,0,0,1,0,1,0,0,1,0,0,0,0
678,2,906.4906035,0.10754862,2,0,0,0,0,1,1,0,0,1,0,0,0,0
707,1,151.3201141,0.235152922,1,0,0,0,1,0,0,0,1,0,0,1,0,0
130,5,910.0087326,0.180552385,0,0,1,0,1,0,0,1,0,1,0,0,0,0
314,3,308.1599653,0.312372654,1,0,0,0,1,0,1,0,0,1,0,0,0,0
200,5,35.45558071,0.677528761,0,0,1,0,0,1,1,0,0,0,1,0,0,0
369,4,1174.934199,0.30010024,2,0,1,0,0,1,0,1,0,0,0,0,0,1
483,6,42.42377759,0.190099194,1,0,0,0,1,0,1,0,0,0,0,1,0,0
210,7,203.0248132,0.479127209,1,1,1,0,1,0,0,1,0,1,0,0,0,0
315,4,328.070985,0.260814862,3,0,1,0,1,0,0,1,0,0,0,0,0,1
299,5,113.9418877,0.150851757,1,0,0,0,1,0,0,0,1,1,0,0,0,0
541,1,1958.728586,0.284285191,0,0,0,0,0,1,0,1,0,1,0,0,0,0
513,2,777.9428905,0.563406327,3,1,1,0,1,0,1,0,0,1,0,0,0,0
355,4,1666.091315,0.556191175,0,0,0,0,0,1,1,0,0,1,0,0,0,0
535,9,916.6941037,0.122811044,2,0,1,0,1,0,1,0,0,1,0,0,0,0
390,3,3857.210134,0.421308849,1,0,1,0,0,1,1,0,0,0,0,0,1,0
445,4,595.8097668,0.471768015,2,0,0,0,0,1,1,0,0,1,0,0,0,0
834,7,44.20997422,0.356584345,0,1,1,0,1,0,1,0,0,1,0,0,0,0
768,3,140.3008845,0.36391037,2,0,0,0,1,0,1,0,0,0,0,1,0,0
240,5,710.2261055,0.368017155,2,0,0,0,1,0,1,0,0,0,0,1,0,0
665,1,341.8355621,0.233867545,1,0,0,0,1,0,1,0,0,0,0,1,0,0
662,2,95.83155859,0.685054708,1,0,1,0,1,0,0,1,0,1,0,0,0,0
270,1,217.5937028,0.356634323,3,0,1,0,1,0,0,0,1,0,1,0,0,0
663,5,514.8317552,0.265546129,2,0,1,1,0,0,0,1,0,0,0,1,0,0
807,2,584.1508482,0.22004326,0,0,0,0,1,0,0,1,0,0,0,1,0,0
275,6,2181.557199,0.136729339,2,0,1,0,0,1,0,1,0,1,0,0,0,0
316,3,76.04590792,0.517415485,0,1,0,0,0,1,1,0,0,0,0,0,0,1
703,5,354.2936787,0.207302908,1,0,1,0,0,1,1,0,0,0,1,0,0,0
554,4,564.255508,0.376235766,0,0,0,0,1,0,0,0,1,1,0,0,0,0
610,2,96.16960946,0.522389898,1,0,0,0,1,0,0,1,0,0,0,1,0,0
568,3,931.2942013,0.469327759,3,0,1,0,1,0,1,0,0,1,0,0,0,0
578,3,578.931448,0.340853678,2,0,0,0,1,0,1,0,0,0,0,1,0,0
234,1,492.2261532,0.300416549,3,0,1,0,1,0,1,0,0,0,0,1,0,0
709,5,853.8783002,0.142209986,2,0,0,0,0,1,0,0,1,1,0,0,0,0
733,2,271.5337088,0.332211174,2,0,0,0,1,0,0,1,0,1,0,0,0,0
454,5,331.5971363,0.481419519,2,0,0,0,1,0,1,0,0,1,0,0,0,0
491,3,142.056845,0.153503453,0,0,0,1,0,0,0,1,0,0,1,0,0,0
193,4,593.409515,0.649562103,2,0,1,0,1,0,1,0,0,1,0,0,0,0
602,3,372.692965,0.440207407,1,0,0,0,1,0,1,0,0,0,0,0,1,0
614,5,241.2418449,0.409001908,1,0,0,0,0,1,1,0,0,1,0,0,0,0
487,6,106.589453,0.41738693,0,0,0,0,1,0,1,0,0,0,0,1,0,0
724,7,18.79932753,0.258982761,0,0,1,0,1,0,0,1,0,1,0,0,0,0
433,4,171.8945806,0.212882897,1,0,0,0,1,0,0,1,0,1,0,0,0,0
612,3,227.4049679,0.157618613,0,0,0,0,0,1,0,1,0,0,1,0,0,0
296,1,531.548748,0.356572384,2,0,1,0,1,0,0,1,0,0,1,0,0,0
495,1,220.5992423,0.618050653,2,0,1,0,1,0,0,0,1,0,0,1,0,0
465,3,1361.477217,0.382196809,1,0,1,0,1,0,1,0,0,1,0,0,0,0
545,4,514.1593076,0.345174701,2,0,0,0,1,0,1,0,0,0,0,1,0,0
426,6,782.1303806,0.082556927,0,0,0,0,1,0,1,0,0,1,0,0,0,0
473,2,186.4928339,0.076644614,3,1,1,0,1,0,1,0,0,0,0,0,1,0
665,4,430.4589753,0.043757906,2,0,0,0,1,0,1,0,0,0,1,0,0,0
412,4,738.6066734,0.232365132,1,0,0,0,1,0,0,0,1,1,0,0,0,0
178,4,298.0644888,0.532003591,2,0,0,0,1,0,1,0,0,0,1,0,0,0
849,5,327.816381,0.600712051,1,0,1,0,1,0,1,0,0,0,0,0,1,0
776,3,1317.816435,0.058924148,0,0,0,0,1,0,1,0,0,1,0,0,0,0
241,1,1452.094719,0.120907525,1,0,0,0,1,0,1,0,0,1,0,0,0,0
637,4,609.039637,0.372603021,0,1,1,0,1,0,1,0,0,1,0,0,0,0
399,6,1813.857416,0.516370593,2,0,1,0,0,1,1,0,0,0,0,1,0,0
552,4,1067.51429,0.235420157,3,0,1,0,0,1,0,0,1,0,0,0,0,1
558,10,45.51163274,0.458242035,1,0,1,0,1,0,1,0,0,1,0,0,0,0
453,2,655.827645,0.341106511,2,0,0,0,1,0,1,0,0,0,0,0,0,1
343,6,957.31524,0.050836945,1,0,0,0,1,0,0,0,1,1,0,0,0,0
361,9,622.763351,0.479860092,0,0,1,0,1,0,1,0,0,0,0,1,0,0
316,3,1426.918049,0.513609168,4,0,1,0,1,0,1,0,0,0,0,1,0,0
333,7,286.2972475,0.176917762,3,0,1,0,1,0,1,0,0,1,0,0,0,0
486,3,54.17705832,0.23846228,3,0,1,0,0,1,0,1,0,1,0,0,0,0
356,3,803.2685409,0.364801591,1,0,1,0,1,0,0,1,0,1,0,0,0,0
636,5,1049.842367,0.303349716,0,0,0,0,1,0,1,0,0,0,0,0,1,0
797,3,1159.400511,0.455073141,1,0,0,0,0,1,0,0,1,0,0,1,0,0
383,5,8.897716664,0.315853374,2,0,1,0,1,0,0,1,0,0,0,1,0,0
547,3,895.1620002,0.347706053,1,0,0,0,1,0,0,1,0,1,0,0,0,0
599,1,16.7564962,0.757792621,3,0,1,1,0,0,0,1,0,1,0,0,0,0
594,4,1192.563433,0.179711329,0,0,1,0,0,1,0,1,0,1,0,0,0,0
515,5,971.5017694,0.160612767,3,0,1,0,0,1,0,1,0,1,0,0,0,0
648,5,670.3791246,0.403112474,3,0,1,0,1,0,1,0,0,1,0,0,0,0
596,9,564.7013358,0.354281928,2,0,1,0,1,0,1,0,0,0,0,0,1,0
252,6,1004.51571,0.39695491,1,0,0,0,0,1,1,0,0,0,0,1,0,0
673,2,47.11690532,0.223686736,1,0,0,0,1,0,1,0,0,1,0,0,0,0
677,3,1427.935297,0.410482323,3,0,1,0,0,1,0,0,1,1,0,0,0,0
347,7,179.7419696,0.429718348,2,0,1,0,1,0,0,0,1,0,1,0,0,0
507,3,519.7466369,0.113942375,2,0,0,0,1,0,1,0,0,0,0,0,0,1
636,5,533.6708203,0.142305882,2,0,1,1,0,0,1,0,0,0,0,0,0,1
458,1,1200.910097,0.177855158,3,0,1,0,1,0,0,1,0,0,0,1,0,0
714,2,171.5364365,0.041313326,1,0,0,0,1,0,1,0,0,1,0,0,0,0
972,2,285.0539936,0.287140552,3,0,1,0,1,0,0,1,0,0,0,1,0,0
342,8,870.3942063,0.266919873,1,0,1,0,1,0,0,1,0,1,0,0,0,0
223,8,425.8733427,0.12823373,2,0,1,0,1,0,0,1,0,1,0,0,0,0
560,5,284.0422917,0.104855793,0,0,0,0,1,0,0,1,0,0,1,0,0,0
644,4,777.0691039,0.614021586,1,0,1,0,1,0,1,0,0,0,0,1,0,0
453,6,72.44074583,0.139723769,1,1,0,0,0,1,1,0,0,1,0,0,0,0
790,3,1247.675107,0.14657311,2,0,0,0,1,0,1,0,0,1,0,0,0,0
232,7,595.1301204,0.564840849,0,0,1,1,0,0,0,1,0,1,0,0,0,0
638,3,184.5581187,0.057190427,1,1,1,0,1,0,1,0,0,0,1,0,0,0
378,8,420.0964048,0.344928497,1,0,1,0,1,0,0,0,1,1,0,0,0,0
843,6,112.4004292,0.590978649,1,0,0,0,1,0,1,0,0,1,0,0,0,0
898,5,766.90175,0.172537966,2,0,1,0,0,1,0,1,0,0,0,0,0,1
346,4,885.2364544,0.352895527,0,1,1,1,0,0,1,0,0,1,0,0,0,0
390,4,415.7396323,0.167248731,2,0,1,0,0,1,0,0,1,0,1,0,0,0
671,4,332.0372773,0.126663001,1,0,0,0,1,0,1,0,0,1,0,0,0,0
422,3,1516.548806,0.265948233,1,0,0,0,1,0,0,1,0,1,0,0,0,0
490,4,686.5481182,0.86927661,1,0,1,0,0,1,0,0,1,1,0,0,0,0
505,1,879.7413368,0.27320739,3,0,1,0,0,1,1,0,0,0,1,0,0,0
116,2,109.1316253,0.427956094,0,0,0,1,0,0,0,1,0,1,0,0,0,0
497,2,999.5257084,0.474192107,2,0,0,0,1,0,0,1,0,0,0,0,0,1
362,7,470.4688831,0.226366512,2,0,1,1,0,0,1,0,0,1,0,0,0,0
401,4,365.4089403,0.025800582,2,0,0,0,1,0,0,1,0,0,1,0,0,0
788,5,2120.627697,0.164544987,2,0,0,0,1,0,0,1,0,0,1,0,0,0
248,3,44.35434511,0.204083236,2,1,0,0,1,0,1,0,0,1,0,0,0,0
662,3,174.1332668,0.242446086,1,0,0,0,1,0,0,1,0,1,0,0,0,0
